"candidate_id","axis","category","statement_id","statement_text","value","source","confidence","justification"
"יאיר רובינשטיין","דעות","שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי","D-047","תמיכה בשיקום העוטף והקהילות שנפגעו כחלק מהחוזה הבסיסי בין המדינה לאזרחיה","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס ישיר במקורות שנבדקו לעמדה ממוקדת על החטופים או שיקום העוטף."
"יאיר רובינשטיין","דעות","שבעה באוקטובר, אחריות, חטופים וזיכרון לאומי","D-048","ראיית הטראומה של שבעה באוקטובר כבסיס לבניית מדיניות חדשה, לא רק כהצדקה להמשך מלחמה","mixed","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","52","האתר מדבר על אובדן ביטחון ואחריות שלטונית, אך לא מציג עיסוק מפורט ב־7 באוקטובר, חקירה או חטופים."
"יאיר רובינשטיין","דעות","חברה, כלכלה, רווחה ופריפריה","D-049","הצבת צמצום אי־שוויון חברתי־כלכלי כנושא מרכזי בזהות הפוליטית","supports","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","64","האתר מדבר על שוויון הזדמנויות, חינוך איכותי, תשתיות וקידום כלכלי; יש בסיס חברתי כללי."
"יאיר רובינשטיין","דעות","חברה, כלכלה, רווחה ופריפריה","D-050","תמיכה בהרחבת אחריות המדינה בתחומי דיור, חינוך, בריאות ורווחה","supports","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","64","האתר מדבר על שוויון הזדמנויות, חינוך איכותי, תשתיות וקידום כלכלי; יש בסיס חברתי כללי."
"יאיר רובינשטיין","דעות","חברה, כלכלה, רווחה ופריפריה","D-051","תמיכה בזכויות עובדים, עבודה מאורגנת והגנה על שכבות מוחלשות","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס מספק לזכויות עובדים או השקעה ממוקדת בנגב/גליל/עוטף."
"יאיר רובינשטיין","דעות","חברה, כלכלה, רווחה ופריפריה","D-052","ראיית הפריפריה הגיאוגרפית והחברתית כשותפה אסטרטגית ולא כקהל יעד משני","supports","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","64","האתר מדבר על שוויון הזדמנויות, חינוך איכותי, תשתיות וקידום כלכלי; יש בסיס חברתי כללי."
"יאיר רובינשטיין","דעות","חברה, כלכלה, רווחה ופריפריה","D-053","תמיכה בהשקעה ארוכת טווח בנגב, בגליל, בעוטף ובערים מוחלשות","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס מספק לזכויות עובדים או השקעה ממוקדת בנגב/גליל/עוטף."
"יאיר רובינשטיין","דעות","חברה, כלכלה, רווחה ופריפריה","D-054","חיבור בין צדק חברתי לבין בניית מחנה פוליטי חדש ורחב יותר","supports","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","64","האתר מדבר על שוויון הזדמנויות, חינוך איכותי, תשתיות וקידום כלכלי; יש בסיס חברתי כללי."
"יאיר רובינשטיין","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-055","נכונות לפשרות פוליטיות רחבות כדי לשקם את המדינה גם במחיר ויתור אידיאולוגי חלקי","supports","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","78","האתר מציג ניהול שינוי, עקביות, הישגים קטנים, שיתוף, בריתות וניהול איכותי; זה בסיס טוב לפשרה עניינית ושיקום."
"יאיר רובינשטיין","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-056","הצבת קווים אדומים ברורים שמעליהם אין מקום לפשרה עם יריבים פוליטיים","mixed","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","55","יש אצלו ערכים וקווים דמוקרטיים, אך הסגנון המוצהר הוא יותר בניית בריתות ושינוי מתמשך מאשר מאבק חד בלבד."
"יאיר רובינשטיין","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-057","העדפה להסכמות רחבות ולאיטיות על פני מהלכים חדים ומהירים","supports","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","78","האתר מציג ניהול שינוי, עקביות, הישגים קטנים, שיתוף, בריתות וניהול איכותי; זה בסיס טוב לפשרה עניינית ושיקום."
"יאיר רובינשטיין","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-058","העדפה למאבק חד וברור כאשר פשרה נתפסת ככניעה לכוחות אנטי־דמוקרטיים","mixed","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","55","יש אצלו ערכים וקווים דמוקרטיים, אך הסגנון המוצהר הוא יותר בניית בריתות ושינוי מתמשך מאשר מאבק חד בלבד."
"יאיר רובינשטיין","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-059","יכולת להבחין בין פשרה עניינית לבין טשטוש ערכי מסוכן","supports","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","78","האתר מציג ניהול שינוי, עקביות, הישגים קטנים, שיתוף, בריתות וניהול איכותי; זה בסיס טוב לפשרה עניינית ושיקום."
"יאיר רובינשטיין","דעות","סגנון פשרה, גבולות ויכולת הסכמה","D-060","נכונות לבנות קואליציות עתידיות עם גורמים שאינם שייכים למחנה הטבעי, אם הם מקבלים כללי משחק דמוקרטיים","supports","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","78","האתר מציג ניהול שינוי, עקביות, הישגים קטנים, שיתוף, בריתות וניהול איכותי; זה בסיס טוב לפשרה עניינית ושיקום."
"יאיר רובינשטיין","יכולות","מומחיות מדינית, ביטחונית וממשלית","cap_001","ניסיון ישיר במערכות מדינה בכירות או במוקדי קבלת החלטות","partial","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","64","הוא מציג ניסיון ניהולי ואסטרטגי, תפיסה מדינית כללית ודת־מדינה, אך לא ניסיון ממשלתי/ביטחוני בכיר."
"יאיר רובינשטיין","יכולות","מומחיות מדינית, ביטחונית וממשלית","cap_002","הבנה מוכחת של סוגיות מדיניות, ביטחוניות ואזוריות מורכבות","partial","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","64","הוא מציג ניסיון ניהולי ואסטרטגי, תפיסה מדינית כללית ודת־מדינה, אך לא ניסיון ממשלתי/ביטחוני בכיר."
"יאיר רובינשטיין","יכולות","מומחיות מדינית, ביטחונית וממשלית","cap_003","ניסיון במשא ומתן, דיאלוג אסטרטגי או קשרים בינלאומיים","partial","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","60","ניהול חברות בתחום האנרגיה בארץ ובעולם נותן בסיס חלקי לקשרים ודיאלוג אסטרטגי, אך לא בהכרח מדיני רשמי."
"יאיר רובינשטיין","יכולות","מומחיות מדינית, ביטחונית וממשלית","cap_004","ניסיון צבאי, מודיעיני או ביטחוני בעל רלוונטיות לעבודה ציבורית","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס לניסיון צבאי, מודיעיני או ביטחוני רלוונטי."
"יאיר רובינשטיין","יכולות","מומחיות מדינית, ביטחונית וממשלית","cap_005","יכולת לגבש תפיסה מדינית־ביטחונית סדורה ולא רק עמדה ערכית כללית","partial","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","64","הוא מציג ניסיון ניהולי ואסטרטגי, תפיסה מדינית כללית ודת־מדינה, אך לא ניסיון ממשלתי/ביטחוני בכיר."
"יאיר רובינשטיין","יכולות","מומחיות מדינית, ביטחונית וממשלית","cap_006","יכולת לחבר בין יעדים ביטחוניים לבין יעדים מדיניים ארוכי טווח","partial","https://hagush.org.il/candidates.html ; https://yairrubinstein.org/ ; https://democrats.org.il/events/150925e/ ; https://e.democrats.org.il/Democrats_OpenHouses/240118","64","הוא מציג ניסיון ניהולי ואסטרטגי, תפיסה מדינית כללית ודת־מדינה, אך לא ניסיון ממשלתי/ביטחוני בכיר."
